6000 0.5325
6100 0.2975
6200 0.47
6300 0.4075
6400 0.63
6500 0.51
6600 0.5475
6700 0.475
6800 0.53
6900 0.43
7000 0.4125
7100 0.435
7200 0.5025
7300 0.4775
7400 0.6225
7500 0.3775
