6000 0.5275
6100 0.5225
6200 0.4575
6300 0.4125
6400 0.585
6500 0.5775
6600 0.495
6700 0.595
6800 0.545
6900 0.605
7000 0.5325
7100 0.495
7200 0.5825
7300 0.525
7400 0.6325
7500 0.4125
