6000 0.635
6100 0.6075
6200 0.6575
6300 0.7975
6400 0.77
6500 0.7575
6600 0.7275
6700 0.74
6800 0.6525
6900 0.8
7000 0.71
7100 0.735
7200 0.705
7300 0.6625
7400 0.7825
7500 0.7775
