6000 0.2675
6100 0.29
6200 0.425
6300 0.3525
6400 0.1675
6500 0.32
6600 0.2875
6700 0.4175
6800 0.285
6900 0.3825
7000 0.3725
7100 0.21
7200 0.425
7300 0.41
7400 0.335
7500 0.415
