6000 0.435
6100 0.2175
6200 0.34
6300 0.305
6400 0.59
6500 0.4675
6600 0.44
6700 0.3225
6800 0.34
6900 0.29
7000 0.3125
7100 0.485
7200 0.3125
7300 0.4475
7400 0.4625
7500 0.4525
