6000 0.4525
6100 0.475
6200 0.4175
6300 0.39
6400 0.595
6500 0.6
6600 0.65
6700 0.4325
6800 0.5125
6900 0.6325
7000 0.515
7100 0.485
7200 0.5125
7300 0.5375
7400 0.5725
7500 0.605
