6000 0.355
6100 0.5725
6200 0.5175
6300 0.5175
6400 0.41
6500 0.36
6600 0.46
6700 0.4175
6800 0.465
6900 0.5175
7000 0.4075
7100 0.4575
7200 0.305
7300 0.5425
7400 0.385
7500 0.4475
