6000 0.55
6100 0.4875
6200 0.575
6300 0.59
6400 0.46
6500 0.4975
6600 0.615
6700 0.64
6800 0.635
6900 0.39
7000 0.54
7100 0.5875
7200 0.375
7300 0.4675
7400 0.52
7500 0.5
