6000 0.5625
6100 0.7
6200 0.515
6300 0.54
6400 0.5875
6500 0.5325
6600 0.5225
6700 0.66
6800 0.59
6900 0.6275
7000 0.52
7100 0.51
7200 0.59
7300 0.6125
7400 0.7025
7500 0.6
