6000 0.595
6100 0.72
6200 0.6575
6300 0.605
6400 0.6675
6500 0.6775
6600 0.74
6700 0.6325
6800 0.695
6900 0.5925
7000 0.7275
7100 0.62
7200 0.63
7300 0.705
7400 0.565
7500 0.6875
